Id,Message,Labels
1290862309775212544,bunda grade não cintura fina não peitos grandes não testuda sim,O O O O O O O O O O O 
1290861764024971269,bom o mea culpa de  sobre seu infeliz texto tratando de beyonce o texto tem partes  mas o que é infeliz é muito infeliz bom também que ela  a  pelo títulolinha fina que claramente não eram dela,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290861653576359936,só pela ariana no ep q ela aparece tem uma mto bonita cm a cintura mtoo fina e tava com aql negócio de gás pra respirar,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290861594377953281,arranquei tanto as pelinhas da boca que agora do nada quando eu vejo ta sangrando mesmo sem eu ter cutucado ta extremamente fina a pele que agonia,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290861436449816576,ow bora marcar pra dar um rolezinho em um parque aquático ou na praia algum dia aí kkkkk aproveita e chama o scott também ele é gente fina dhjabdhw,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290861326865244161,fina lfeliz traduzi certo,O O O O 
1290861195860348928,fina estampa griselda tem um mau,O O O O O O 
1290861128436809729,uma aliança fina de prata é o cúmulo de foda,O O O O O O O O O O 
1290860563267047425,fina estampa griselda tem um mau,O O O O O O 
1290860562361077760,eles viram pesadelos,O O O 
1290860488990109696,acho tão lindo quem tem cintura fina eu pareço um tronco de árvore sem forma nenhuma,O O O O O O O O O O O O O O O O 
1290860465531359233,o que acontece com nossos sonhos quando percebemos que ele nunca vai se tornar realidade,O O O O O O O O O O O O O O O 
1290859889879810048,chuca pero fina,O O O 
1290859743326674944,criança vão perguntar se é alguma adulta kkkkkkkk quando eu era mais nova o pessoal dizia que eu tinha voz de adulta agora dizem que minha voz ficou mais fina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290859695977234432,depende do que ela operou se não tiver restrição alimentar sopinha dessas assim é coisa fina,O O O O O O O O O O O O O O O O 
1290859584370941952,34 é extremamente divertida e super gente fina caso mais alguem veja isso pfv tente amigar com ela pq vale a pena,O O O O O O O O O O O O O O O O O O O O O O 
1290859102919438341,entrou recentemente  parece mt mt gente fina  as vezes some do nd,O O O O O O O O O O O O 
1290858928553832450,nossa ela é muito resenha mina muito gente fina e maravilhosa além de ser muito gata,O O O O O O O O O O O O O O O O 
1290858678699130880,puts demais po tu é gente fina,O O O O O O O 
1290858489804468224,queria entender pq mesmo com atores bons em fina estampa parece q todo mundo na novela atua mal pra porra,O O O O O O O O O O O O O O O O O O O O 
1290858330622132225,se o antenor sumisse de fina estampa eu nao me importaria,O O O O O O O O O O O 
1290858060735483904,na verdade foi fina q acabou tarde 2256 hoje aí aconteceu isso,O O O O O O O O O O O O 
1290858035649413122,vamo pfvr  vcs parecem ser gente fina,O O O O O O O 
1290857865528446984,que raiva tava conversando com um hermanito no ablo mas sai sem querer me desculpa dominick eu adorei a nossa conversa você é gemte fina e não foto da mia raba,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290857579883700225,se o povo de  votar nessa merda já sabem o futuro né o irmão bofunfa empata o brasil todo e se o outro ganhar vai empatar amapá também junto com o corrupto se voz fina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290857331341832193,aaaaah ele é assim msm kkkkkkkkkk mas gnt fina dms,O O O O O O O O O O 
1290857212735348743,a criança já vai nascer bilíngue fina,O O O O O O O 
1290857059685224448,colocou bandeirinha dos eua e de israel já cai na minha malha fina,O O O O O O O O O O O O O 
1290856923672305670,pra mim o nome é lagostinha maromba de fina estampa mas do personagem mesmo é ferdinand e do ator é carlos machado,O O O O O O O O O O O O O O O O O O O O O O 
1290856902839197697,nunca ouvi a voz dele mas imagino como de um adolescente com voz fina,O O O O O O O O O O O O O O 
1290856600773763073,off faz uma de fina estampa,O O O O O O 
1290856568628617217,queria grana pra me mudar inteira entrar toda bagaceira e sair bonita magra com peito perna fina sem papa esse negócio de se aceitar parece bizarro tipo ta vc é zoada mesmo e aceita logo que é mais fácil,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290856367360749568,sim essa questão é muito complicado e a globo tá sofrendo com isso a outra foi fina estampa não sei se lembra mais a abertura da novela era uma modelo que aparecia ela não autorizou a passar a globo teve que se virar nos 30 pra fazer uma abertura nova,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290856348687765504,eu gosdimais desse cara pensa num piá gente fina,O O O O O O O O O 
1290856292534358016,marcus é gente fina demais racho o bico,O O O O O O O O 
1290856145687588864,ainda bem que a parede não é fina,O O O O O O O O 
1290856122107211777,maluco minha cintura era muito fina,O O O O O O 
1290856041446547457,até da pra entender mas namoral como assim carioca eh chato nós somos mo acolhedores e gente fina diferente de certas pessoas paulistas,O O O O O O O O O O O O O O O O O O O O O O O 
1290856020500262913,não gostava no início acho muito dahora e gente boa uma das pessoas mais gente fina que já conversei amo fortt,O O O O O O O O O O O O O O O O O O O O O 
1290855879965900801,sim amigos é isso mesmo tuitarei sobre fina estampa e sobre tapas e beijos tô tão feliz com a volta dessas série e novela que eu mais gostei na globo e tô gostando de cine holiudy,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290855369447792640,sogra gente fina kkk,O O O O 
1290855249859817472,e de fina estampa,O O O O 
1290855195749027840,essa musica é a prova q vc pode começar gritando q nem louco dps faz uma voz fina e pra finalizar uma normal,O O O O O O O O O O O O O O O O O O O O O O O 
1290855163343843328,“eu quero uma namorada baixinha lisinha e com voz fina” como eu vou falar isso vc é,O O O O O O O O O O O O O O O O O 
1290855150098305025,mt fina mt farelenta e só um sabor to foraaa,O O O O O O O O O O 
1290855010604060672,um anel sla uma corrente de ouro fina ui,O O O O O O O O O 
1290854709465669632,eu estava até agora no globoplay vendo episódios de fina estampa  vou ficar curiosa nada,O O O O O O O O O O O O O O O 
1290854510898884608,fina estampa e entre tapas e beijos  inventei a máquina do tempo e vim parar em 2012,O O O O O O O O O O O O O O O O O 
1290854268472381441,esse corinto e coisas fina  pelas fotos dar pra ver que é babado,O O O O O O O O O O O O O 
1290853911335763969,caralho c tem cara de ter voz fina pirei,O O O O O O O O O 
1290853762626719744,rapariga fina como tu e tua prima,O O O O O O O 
1290853611896016898,a hilary clinton é  com a tia íris de fina estampa,O O O O O O O O O O O 
1290853458178904064,mas você tem uma voz fina e fofa uhauhahaua,O O O O O O O O O 
1290853371952463872,oi moço uma galera tava divulgando teu trabalho pra mim e disseram que você é muito gente fina então eu queria te parabenizar pelo trabalho e tals,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290853222148640768,oque eu queria nao tem entao vou escolher ²engraçada pelo fato de que todos que conhecem pingu são gente fina,O O O O O O O O O O O O O O O O O O O O 
1290853168885227520,complexidade de trama digna de game of thrones sem maniqueísmos de 100 bonzinho e 100 malvado deixa fina estampa no chinelo,O O O O O O O O O O O O O O O O O O O O O 
1290853095648493570,e a globo que tá morrendo desde fina estampa espero que seja os anonymous mandando um sinal q irão aparecer,O O O O O O O O O O O O O O O O O O O O 
1290853053181165568,achei conceito uma coisa mais fina sabe kkkkkkk,O O O O O O O O 
1290852945433702400,agora um poema de falcão no alto daquele cume plantei uma roseira o vento no cume bate a rosa no cume cheira quando vem a chuva fina salpicos no cume caem formigas no cume entram abelhas do cume saem,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290852786184257537,ajudem o mano charlie gente fina,O O O O O O 
1290852540440096768,continuação 1800  novo mundo 1837  mg2 1907  totalmente demais 2000  jornal nacional 2035  fina estampa 2130  futebol 2330  jornal da globo,O O O O O O O O O O O O O O O O O O O O O 
1290851944341417984,nunca conversei muito quando conversei foi hiper gente fina mas eu acho que me odeia  kkkkk,O O O O O O O O O O O O O O O O 
1290851866830671873,n sabe apreciar uma obra de arte fina mds,O O O O O O O O O 
1290851799038070786,o que foi isso no começo um tiro parabéns ficou um lixo essa trilha não tem nada a ver com a série globo entenda que você tá querendo inovar nessa porra das edições especiais e tá cangando no pau a exemplo os  de totalmente demais e a abertura de fina estampa,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290851171356246023,eu não aguento a novela dela é melhor que fina estampa,O O O O O O O O O O O 
1290851053685145600,ainda quero ter uma escrita crítica uma pele fina e um coração aberto taylor swift,O O O O O O O O O O O O O O O 
1290851006767661061,coisas q preocupam o fandom passatempo coisas q me preocupam rafaella fina estampa,O O O O O O O O O O O O O 
1290850929739276289,a de fina sim mas a de tapas era uma animação,O O O O O O O O O O O 
1290850825070419968,errou eh fina,O O O 
1290850737103286272,a de tapas ainda ficou pior que a de fina,O O O O O O O O O O 
1290850465563971590,tô lembrando que eu tava fazendo a fina assistindo goblin e depois do ep 13 qualquer personagem respirava e eu já chorava todo o são francisco,O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290850320176812032,alguém tem globoplay e possui um coração bom pra dividir esse mês cmg  eu ajudo a pagar o mês é só pra terminar de assistir fina estampa,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290850216317517824,é um cara daora e gente fina mas nao sou tão amigo assim e parece que é mais gado do que eu,O O O O O O O O O O O O O O O O O O O O O O 
1290850097069260800,bem provável  gente fina,O O O O 
1290850040773251072,flores e aliança fina,O O O O 
1290849976629813249,kkkkkkk só coisa fina,O O O O 
1290849949660393472,ela e gente fina,O O O O 
1290849829653041152,voltei ao ano de 2011 fina estampa e depois,O O O O O O O O O 
1290849826469482496,só  pra aliviar a tensão da bomba radioativa q fina estampa causa,O O O O O O O O O O O O 
1290849696253202432,vou na carreata com cara fina pra relaxar fui,O O O O O O O O O 
1290849586156908547,ou gente extremamente fina alta classe tipo a ana paula padrão,O O O O O O O O O O O 
1290849580372971520,hahaha seis tão complicando todo mundo arrochem o rockies aí sim a galera é gente fina arrisco dizer que é a comunidade mais unida tmj,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290849559288205312,pois é bastava tirar o zorra total e colocar a reprise na íntegra depois de fina estampa estava resolvido o problema kkkkk,O O O O O O O O O O O O O O O O O O O O O O 
1290849517412155392,ah nega eu sou um supervisor muito gente fina compro as brigas da galera cubro horário pras pessoas resolverem compromissos e tals mas sou bem exigente e chato as vezes eu gosto de você e não me sentiria bem te cobrando kkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290849428283314180,vcs são os malha fina,O O O O O 
1290849335270207490,e como você não lembra ah balançou a cabeça lentamente prendendo os lábios em uma linha fina enquanto ponderava sobre aquela frase certamente iria martelar em sua mente por um tempo eu não quero fazer você se sentir assim não quero que sinta medo de dizer as coisas »,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290849301577568257,pior que tem vários jogador canelinha fina eu fico de cara,O O O O O O O O O O O 
1290849287824384000,a minha voz fica muuuuuitooo mais fina falando com alguém q n conheço vc quase n ouve,O O O O O O O O O O O O O O O O O 
1290849271030460416,te acho gata a fu parece ser mt gente fina qualquer dia a gente se tromba em algum role e se fala — simmm obg,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290849160518926336,imagina você falando essas bobagens com essa vozinha fina de véia kkkkk,O O O O O O O O O O O O 
1290849097684049922,tapas e beijos era pra estar depois de fina estampa não cine holiudi,O O O O O O O O O O O O O 
1290849062540005378,gente fina demais mas não sou mt proximo,O O O O O O O O 
1290848964271644673,ela é fina bem insuportável,O O O O O 
1290848889000660993,liberdade pro cara fina do mcc,O O O O O O 
1290848406894772225,aí vc é mo gata e eu sempre fui e sou loucao por vc tlg vc é inteligente incrível humilde gnt fina dms sabe tmj,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290848217433767938,o fina some agora,O O O O 
1290847999845965825,o personagem da novela fina estampa deve pintar por lá,O O O O O O O O O O 
1290847908229787648,quem toma cloroquina capota na esquina se auto assassina nos indigna não tem disciplina tem a morte como sina aceita propina num faz faxina toma estriquinina não se diverte com serpentina não gosta de piscina tem horror a vagina tá tirando fina não vai a festa junina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290847890303258626,meu maior medo era de ser chamado de globo rural na faculdade por sorte meus colegas são gente fina,O O O O O O O O O O O O O O O O O O O 
1290847659759218688,“se amem ” “ vcs são lindas do jeito que vcs são “ com bunda do tamanho do céu cintura fina e sem barriga enfim a hipocrisia,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290847618172620807,veii fina estampa é muito surreal kkkkkkkk,O O O O O O O 
1290847504314044416,meu tcc podia falar sobre o quanto fina estampa eh ruim,O O O O O O O O O O O 
1290847476300296194,acho que eh ou cintura fina ou cintura que eh boa pa f amg,O O O O O O O O O O O O O O 
1290847411909406720,essa mãe parece ser mó gente fina só pelo jeito q ela fala,O O O O O O O O O O O O O 
1290847346629251077,puts mas eu queria tanto mais tanto tanto tanto ter uma cintura fina vfs isso me deixa mal pra caralho,O O O O O O O O O O O O O O O O O O O O 
1290847309643878401,q exemplo de cintura fina nem parece q come q nem pedreiro e bebe q nem opala,O O O O O O O O O O O O O O O O O 
1290847166051819521,lembrei q tinha um amg que eu falava que ela era rica e fina e ela dizia rica ainda não e fina só as perna msm kkkkkkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290846936346636290,mt gente fina uma das melhores pessoas que eu conheci gosto mt,O O O O O O O O O O O O 
1290846920043368448,paguei 250 conto numa cinta se eu n ficar c cintura fina em 2 horas de uso vo denunciar,O O O O O O O O O O O O O O O O O O O 
1290846663066689536,meu deus tudo que eu sempre quis foi emagrecer ficar com o rosto fino e a minha cintura fina de volta,O O O O O O O O O O O O O O O O O O O O O 
1290846643802255360,vc que eh fa de fina estampa confere,O O O O O O O O 
1290846611564888064,muito fina ela,O O O 
1290846564739686400,gente fina demais,O O O 
1290846523220262914,tá fora o fala fina,O O O O O 
1290846370685956096,meu deus globoplay nunca mais vou pertubaar a globo por não reprisar a favorita no lugar de fina estampa vcs fizeram tudo por mim agora eu não sabia que precisava desse vídeo até assistir,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290846348238098433,eu parei de fazer enquete e ninguém reclamou vocês não sabem apreciar a fina arte da democracia,O O O O O O O O O O O O O O O O O 
1290846304302764032,é disso que eu to falando pq conforme li eu consegui exatamente me imaginar fazendo isso q vc falou pq acho que 90 do meu dia sou assim kkkk só queria saber se vcs me viam assim ou tinha alguma  q se destacasse mais que a risada alta voz fina e sorrisão bonito kkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290846181317378050,só uso calcinha fina,O O O O 
1290845716940816384,seu companheiro de fina estampa,O O O O O 
1290845656739975168,mundinho fina estampa,O O O 
1290845349070938113,tô em chock ate agr que o senhor da loja de artefatos que winston ia não era um senhor e tava monitorando tudo gente que fdp se passou por alguém mó gnt fina,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290845165830234112,tpwk pq vc aparenta ser gente fina,O O O O O O O 
1290845041217413123,lil peep presley miller chorão janis joplin marilyn monroe e elis regina quantos ídolos se foram em vão e o playboy incentiva a usar branca fina  brabo,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290845034544271361,programação globo hoje quarta 0508 com corujão futebol ao vivo fina estampa e totalmente demais veja horários,O O O O O O O O O O O O O O O O O 
1290844906555092993,tem um senhor bem gente fina que me liga mas ele é ligeiro pelo menos,O O O O O O O O O O O O O O O 
1290844740712312832,queria que alguém arrumasse a minha  sem deixar ela fina,O O O O O O O O O O 
1290844628057554945,impossível ver esse vídeo sem soltar uma risadinha fina,O O O O O O O O O 
1290844588295565313,gatinho conheço só de vista mas me parece ser muito gente fina heheh,O O O O O O O O O O O O O 
1290844586617778177,a nunca falei mt mas parece ser mó gente fina e é bonita dms,O O O O O O O O O O O O O O 
1290844518657425409,queria ser rica branca loira cabelo liso olho claro boca grande cintura fina nariz pequeno alta coxuda por um dia pra saber como é ter a segunda vida mais fácil existente,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290844375816327169,nem rica e muito menos fina,O O O O O O 
1290844189421379585,ruim assim como a atual de fina estampa demitam essas pessoas que estão estragando as aberturas antigas,O O O O O O O O O O O O O O O O O 
1290844029719064582,manda um abraço pro teu pai gente fina dms,O O O O O O O O O 
1290843994151366656,mas gente o clipe história real do mc martinho surra a novela fina estampa inteira,O O O O O O O O O O O O O O O 
1290843964665282561,a panturrilha da ryza aka coxudinha é tão fina que não sei como ela sustenta as próprias coxas,O O O O O O O O O O O O O O O O O O 
1290843689326202882,gnt fina  mtt minha amiga porém meio prosa ruim kkkk,O O O O O O O O O O 
1290843606727757830,já não bastava vocês terem acabado com a abertura de fina estampa,O O O O O O O O O O O O 
1290843588532875264,calça estilo mom foi feito pra quem tem perna fina né,O O O O O O O O O O O 
1290843472585527297,eu deixo de ser uma pessoa fina por não gosta de beber vinho,O O O O O O O O O O O O O 
1290843451043524611,o ovo com a gema mole e uma farinha de mandioca fina por cima disso tudo mddc,O O O O O O O O O O O O O O O O O 
1290843359091789824,tô assistindo a apresentação do guilherme parede agora e po cara gente fina p crl antes de ver se o cara joga bem o mazzuco analisa se tem boa pinta certeza,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290843219744493576,linda perfeita maravilhosa notável elegante chique bela adorável bonita caprichosa bem apessoada fina formosa esbelta harmoniosa seleta distinta elevada garbosa airosa donairosa estonteante formidável encantadora magnificente fascinante estonteante  esplêndida,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290842906752942081,já basta a abertura de fina estampa,O O O O O O O 
1290842891343015937,deixei de falar com um cara pq a voz dele era fina me julguem,O O O O O O O O O O O O O O 
1290842875866087424,cê eh fanática pelo real te acho gnt fina oq achou da minha live patrocinado pela brahma,O O O O O O O O O O O O O O O O O 
1290842753207873537,amg imaginei vc em um vestidinho preto de cetim e usando um brinco de pontos de luz super chique fina demais linda,O O O O O O O O O O O O O O O O O O O O O O 
1290842663026073600,volte e meia a gnt interage aqui no tt eh bonita e parece ser gnt fina,O O O O O O O O O O O O O O O O 
1290842550333571074,me esqueço de que o terceirão é composto por gente fina elegante e sincera e o primeirinho por esgoto,O O O O O O O O O O O O O O O O O O O 
1290842474886377474,minha cara tá muito fina santo crist,O O O O O O O 
1290842436646981632,hoje umas 40 mas ele merece é gente fina e assiste a tudo,O O O O O O O O O O O O O 
1290842403088273411,não conheço mas sei q já morou na bélgica parece ser gnt fina,O O O O O O O O O O O O O 
1290842381944791040,deixa de ser mentirosa quw você não perde um capítulo de fina estampa,O O O O O O O O O O O O O 
1290842361036263424,716 gente fina demais,O O O O 
1290842261463408640,pelo amor já estragaram a abertura de fina estampa agora de tapas e beijos tbm affff,O O O O O O O O O O O O O O O O 
1290842236679266305,saudades do michael douglas mlk é gente fina,O O O O O O O O 
1290842125115052033,já basta abertura de fina estampa que vocês mudaram agora vem tapas e beijos,O O O O O O O O O O O O O O 
1290842074825273344,seja honesta del você não perde um capítulo de fina estampa,O O O O O O O O O O O 
1290841820457578500,tania seja honesta você não perde um capítulo de fina estampa,O O O O O O O O O O O 
1290841684260130816,mente que nem sente né celia a novela que você não perde um capítulo você assiste onde fina estampa só passa na globo,O O O O O O O O O O O O O O O O O O O O O O O 
1290841629822259200,cabelo curto eh mil vezes melhor mdss n desarruma por nada e ainda deixa minha cara de bolacha um pouco mais fina,O O O O O O O O O O O O O O O O O O O O O O 
1290841443477708800,homem que não bebe e tem a mão fina serve pra que,O O O O O O O O O O O O 
1290841387961901056,amiga minha rola é minúscula e fina,O O O O O O O 
1290841356391387137,mano canela fina nos trabalho no pain no,O O O O O O O O 
1290841354298417152,mentira não perde um capítulo de fina estampa,O O O O O O O O 
1290841266746535936,filho da puta odeio playboy que ódio filho da puta desgracado vadia puta moeda de cinquenta centavos fina imprestável nojento seu elon musk do caralho seu donald trump seu bolsonaro seu gorbatchov espero que você fale uma merda pra mim algum dia,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290841246815092736,adquiri mulher fina,O O O 
1290841171560996865,gente fina nunca troquei muuuita ideia mas parece ser bem daora,O O O O O O O O O O O 
1290841152187400193,se deixarem eu vou olhar fina estampa até amanhã de manhã,O O O O O O O O O O O 
1290841093710503936,sim mas a aliança é de prata e fina,O O O O O O O O O 
1290840993621782528,obrigado  por me fazer uma volta no tempo pra 2011 com fina estampa e tapas e beijos,O O O O O O O O O O O O O O O O O 
1290840954375671809,misha com voz fina im the one who gripped you tight and raised you from perdition jensen ele soa assim pela manhã jared como você sabe cockles shippers,O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290840845076385792,vc é gente fina demaaais fiquei super feliz com seu follow,O O O O O O O O O O O 
1290840817196728321,tapas e beijos tinha q substituir fina estampa e passar todo dia pa muito bom,O O O O O O O O O O O O O O O 
1290840793478049793,pega a visão gnt fina,O O O O O 
1290840778139406336,já disse uma vez e repito essas historinhas da lalla nazira são melhores que fina estampa,O O O O O O O O O O O O O O O O 
1290840694677012485,esse cara é muito gente fina tá loco,O O O O O O O O 
1290840685642502145,tenho muito medo disso eu odeio ela fina,O O O O O O O O 
1290840526846144518,saudade da tia do churrasquim aqui perto de casa ela é mo gente fina cmg,O O O O O O O O O O O O O O O 
1290840465378549760,fiz fono dois anos p nao ter voz grossa dmais e se tu ir bem aos poucos c o tempo tua voz fica mais fina,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290840460362166277,aquela novela fina estampa tem uma energia ruim né ou eu que sou doida,O O O O O O O O O O O O O O 
1290840302673186817,vcs tão estragando a abertura original das produções né já não basta fina estampa,O O O O O O O O O O O O O O 
1290840299628109825,gente fina um amigo sensacional q eu considero dms e o único defeito é q me estressa de vez enquando mas amo ele msm assim,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290840232917708808,eu tinha um vizinho libanês em são  de  gente fina e,O O O O O O O O O O O 
1290840144690413570,fiz essa burrada agora tô com a sombrancelha fina q ódio,O O O O O O O O O O O 
1290840070212247552,amiga sei que tem muita merda ocorrendo lá assim como aqui mas tem uma gnt fina tbm então não tem pq ser injusto e generalizar,O O O O O O O O O O O O O O O O O O O O O O O O O 
1290839988083580928,furei e to ansiosa p colocar a argolinha fina aaaaaaa,O O O O O O O O O O 
1290839801449644033,então quer dizer que o big legacy tmb assiste fina estampa,O O O O O O O O O O O 
1290839786698280962,cinturinha fina é uma coisa tão linda,O O O O O O O 
1290839680100052992,na moral meu gasto das noites são assistir fina estampa com mh mãe oh novelinha tosca,O O O O O O O O O O O O O O O O 
1290839649800400896,não deixo qualquer um fazer minha sobrancelha tenho maior medo de deixar ela fina,O O O O O O O O O O O O O O 
1290839582980874241,eu curto ele dms embora eu o veja raramente acho mto gnt fina e fico mto feliz por vcs,O O O O O O O O O O O O O O O O O O O 
1290839496746033160,ta grande caindo nos olhos ficou fina e so posso usar de lado,O O O O O O O O O O O O O 
1290839262057959424,sempre dei dica e emprestei ingrediente durante o programa sei lá se eu seria gente fina se pudesse voltar no tempo kkk,O O O O O O O O O O O O O O O O O O O O O O 
1290839084739567616,uiiii bacalhau aqui eh artigo de luxo ai gente fina eh outra coisa entende,O O O O O O O O O O O O O O 
1290839020356997125,é a paty de fina estampa,O O O O O O 
1290838939297886208,• o traje piloto que ela veste é inspirado nos plugsuits do neon genesis evangelion • spiderman into the spiderverse melhora  o estilo manga e sua versão do sp  dr é muito menos fina e fina do que a versão em quadrinhos,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290838934256222209,fina parecendo um cavalo,O O O O 
1290838798687969281,admiro ela que consegue ser super alta e mega fina e graciosa eu nem sou tão alta assim e ando que nem o shrek,O O O O O O O O O O O O O O O O O O O O O O O O 
1290838717024935942,ele é gente fina,O O O O 
1290838701677973504,e fina estampa,O O O 
1290838633210052614,eu comprei o da doterra dentro de um kit pra ter curso de óleo essencial etc mas se for comprar ele sozinho é meio caro uma dica é comprar um difusor ultrassônico de névoa ultrafina espalha melhor a essência no ar,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290838416175902721,tópico fina estampa finalmente alguém deu uma porrada no antenor,O O O O O O O O O O 
1290838389013569540,deitar todo mundo juntinho na sala pra assistir fina estampa e depois maratonar the good doctor  s2s2s2s2,O O O O O O O O O O O O O O O O O 
1290838352908947457,o de fina estampa,O O O O 
1290838226626908161,n tenho paciência pra assistir fina estampa vei,O O O O O O O O 
1290838142405279744,ele só n presta más e gnt fina,O O O O O O O O 
1290838132703797248,uma das pessoas mais complexas que eu conheço mas acho muuuuito gente fina e adoro a companhia apesar de não ser tão próxima mais,O O O O O O O O O O O O O O O O O O O O O O O O 
1290838068602310656,legadão tbm vê fina estampa sintome representada,O O O O O O O 
1290837916730699776,queria ser uma pessoa fina e elegante,O O O O O O O 
1290837890466033669,é  como a minha voz fica fina quando eu vou falar com alguém mas na real minha voz é,O O O O O O O O O O O O O O O O O O O 
1290837810304491525,chula parece ser muito gente fina,O O O O O O 
1290837772220211200,ate a atuacao de totalmente demais come a de fina estampa de ladinho bicho nn esto entendendo oq vc ta falando,O O O O O O O O O O O O O O O O O O O O O 
1290837729748672512,antes eu te achava muitooo insuportável e agora nos tivemos um progresso que vc saiu do  e foi pro legalgente fina,O O O O O O O O O O O O O O O O O O O O O 
1290837541017526275,nossa vc é um pitel man kkkk eu sempre quis mto te pegar mas num é sempre que da kkkkkkkk mas é mto gente fina kkkkkkk roubei seu porquinho rosa,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290837526182232064,minhas coxas e mor fina vsf,O O O O O O 
1290837416841019393,não entendo qual o problema da  em exibir tapas e beijos tão tarde cine holiude passou ano passado tapas acabou em 2015 a saudade é muito maior ai me jogam a série pra começar quase meia noite deveria passar depois de fina estampa,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290837023859920896,mamãe chora em fina estampa só vcs vendo,O O O O O O O O 
1290836939206266881,kkk mano eu calço 4445 e a canela é fina kkkkk ia ficar esquisito demais,O O O O O O O O O O O O O O O 
1290836836953268224,não é fofa mas é fina,O O O O O O 
1290836832872214528,tentando fazer voz fina,O O O O 
1290836693466193921,a sua deve ser fofa não fina,O O O O O O O 
1290836687455748098,quem nasceu pra ser fina estampa jamais será avenida brasil,O O O O O O O O O O 
1290836643348447233,oq vc vai fazer com a sua rinoplastia agora todo mundo tem a sobrancelha grossa e arqueada mas e se de repente as pessoas voltarem com a moda da sobrancelha fina essas coisas mudam o tempo todo não acho q valha a pena mudar meu corpo por causa disso,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1290836545205874688,tapas amp beijos fina estampa e totalmente demais bah eu tô realizada mulher noveleira que não quer guerra com ninguém,O O O O O O O O O O O O O O O O O O O O 
1290836473068036098,sim me chamaram no pv pra saber dos spoilers do reprise de fina estampa kkkkkkkkkkkk eu racho o bico c a minha sala pqp,O O O O O O O O O O O O O O O O O O O O O O O O 
1290836458882961410,o do caneca fina em especial é maravilhoso,O O O O O O O O 
1290836425479467011,fina estampa antenor cai em barranco ao fugir de bandidos e griselda pressente o pior,O O O O O O O O O O O O O O O 
1290836391316905984,é muito fina,O O O 
1290836339508871168,amiga lembrei depois quem eu matava era o wallace da novela fina estampa,O O O O O O O O O O O O O 
1290836245137031169,a moeda fina de 50 centavos é um desserviço pra economia do país  patética,O O O O O O O O O O O O O O 
1290836240082837504,fina estampa acabou muito tarde tapas e beijos vai receber em baixa,O O O O O O O O O O O O 
