Id,Message,Labels
1288008559742136321,acho que ngm vai entender mais cara eu quando era pequena sempre imaginei uma casa que me trazia paz ate em sonho tipo ela era marron com um sofa grande uma janela de madeira ai ngm vai entender mais eu era meio paranóica ainda sou né,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287985299667267584,marrón profético,O O 
1287983076811902976,se vier blackpink feat marron 5 eu dropo a vida a única coisa boa é que talvez elas peguem um peak maior na hot 100 já que a desgraçada da interscope enche o cu deles de jabá,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287964685711671297,precisamos valorizar mais,O O O 
1287964542295846913,isso,O 
1287956732292071424,eu sonhei hj q ia ter um show de marron 5 em marte e custava 20mil reais o ingresso pq a gente ia ter q ir pra lá de foguete,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287954367711240193,a grande mídia marroncor de bosta  pq é falsa além de uma  e golpista a grande mídia mente sobre a venezuela,O O O O O O O O O O O O O O O O O O O O O 
1287953129309450241,fui inventar de assistir o clipe novo do marron 5 que tem uma boa intenção pq pretende falar sobre fim da guerra à maconha mas é basicamente o adam levine sentado numa cadeira cantando e fumando um beck amigo isso a gnt vê todo dia não é vc o alvo da guerra,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287944290300235787,faça um festival com as letras do seu nome pedro sampaio ariana grande luísa souza ozuna marron 5 alok foram os primeiros que vieram na minha cabeça,O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287939785798148098,kkk ala o mlk que escuta marron v,O O O O O O O O 
1287937238957948929,marrón kk,O O 
1287932825690415104,tá com mo marron aí,O O O O O 
1287930598871437313,o que neste caso daria ou outro otimo reality show chamado “de passaro marron com o ex” que todo jacareiense de respeito ja protagonizou,O O O O O O O O O O O O O O O O O O O O O O O O 
1287914804632588293,não me achem doida por andar p todo lado com uma almofada marron pois por incrível que parece o enzo pegou grude com ela já tem um bom tempo e creio que vai mt longe isso kkkk,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287910878336159746,já dizia titãs a gente não quer só comida a gente quer comida diversão e arte a gente não quer só comida a gente quer saída para qualquer parte a gente não quer só comida a gente quer bebida diversão balé a gente não quer só comida a gente quer a vida como a vida quer,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287904830246268928,eu acho que pra ser capa tem que agendar com o spotify por isso o marron 5 que foi mesmo a taylor lançando álbum como o álbum foi surpresa talvez seja a billie mesmo mas a republic pode soltar a verba né vai que,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287889645976641537,jornalismo  que lembra imprensa marronmuito praticado no passado e até hojeafirma que o garoto em questão é aquele que sumiu ao tempo que informa estar sob períciao que demonstra a  e maldade com a família e com todos que estamos,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287888581080621057,marrón kk,O O 
1287873138357702656,hj vai descer marron dnv,O O O O O 
1287871686994354180,essa pandemia escancarou que não basta sobreviver suprir nossas necessidades básicas essenciais é todo o resto que fazemos que nos dá prazer de viver e nos faz mais feliz sobreviver apenas nunca nos bastou e estamos há 4 meses somente,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287863455723085825,essa vermelha a azul e essa marronmeio ambar transparente são iguais as da minha mãe ahuha,O O O O O O O O O O O O O O O O 
1287860289082462209,preciso mandar o carro pra lavar porém fico pensando nos roles em sítio no fds de branco já tá marron kkkkkkkkkkk,O O O O O O O O O O O O O O O O O O O O O 
1287854895975010304,olho direito pintado de rosa e olho esquerdo esfumado de marron,O O O O O O O O O O O 
1287854042669088768,sei bem como érs,O O O O 
1287847881861402624,marrón kk,O O 
1287842713929482240,errei a marron tb kkkk,O O O O O 
1287841862670331905,pra alguns eh azul e outros marron mas azul fica bem mais bonito,O O O O O O O O O O O O O 
1287838589674491904,tributar os dividendos distribuídos aos acionistas não querem né nem as grandes fortunas,O O O O O O O O O O O O O 
1287833467959619585,to pensando em marron café o que vc acha ami,O O O O O O O O O O 
1287831706427416578,pq marron che ponete negro pelotudo,O O O O O O 
1287827252328239105,saudade michael,O O 
1287820732039417858,marrón perturbado,O O 
1287819850375716864,q odio essas capinha de cel transparente ficam marron umas hr,O O O O O O O O O O O 
1287802599832530944,você pesquisa um produto na internet pra comprar pensa reflete e desiste  mas aí os anúncios desses produtos te perseguem por todos os sites e em qualquer rede social que entre fica difícil resistir,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287784436621357056,taehyung faz todo mundo usar boina e tons nudemarron por favoooor,O O O O O O O O O O O 
1287780294750351360,brancos lucrando com cultura alheia atraves de estereótipo racial e a galera ou uau q artistao da porra privilégio brancos  ela disse q se inspirou no edward said um asiático marron e nenhuma menção no trabalho isso mostra bem o que é apropriação cultural e apagamento,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287771469649453056,ninguém quer isso virou uma imprensa marron de quinta tem coisa melhor tipo revista oeste lá tem jornalista de categoria gente séria que não tem compromisso com nada a não ser com a verdade,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287763609796390914,tá mas vocês já viram o desfile da victorias secrets 2011 o momento que anna vyalitsyna entra ao som de marron 5  moves like jagger e o adam levine a acompanha até o final e ainda lasca um beijo nela tudo pra mim,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
1287760198845837312,pois é isso pq não serve aos princípios dessa imprensa marron é  a perseguição feita ao presidente bolsonaro,O O O O O O O O O O O O O O O O O O 
1287754531950993408,bem existem mesmo essas gravações das conversas cabulosas do ex ministro com vários elementos da imprensa marron e quem sabem com alguns políticos que achas se o gsi do general heleno divulgalas na tv record e no sbt acredito que seria uma bomba mas que tem gravações tem,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O 
